Date,Details,Amount,Account,Currency,Debit/Credit,Month,Year,Category,Subcategory,is_manual
2024-08-27,BOOKSTORE PURCHASE,-471.9,4829137M033,EUR,Debit,8,2024,Leisure,Books,False
2024-08-27,FREELANCE PROJECT PAYMENT,1433.72,4829137M033,EUR,Credit,8,2024,Income,Freelance,False
2024-08-27,EDF ELECTRICITY BILL,-182.05,4829137M033,EUR,Debit,8,2024,Housing,Electricity,False
2024-08-27,OFFICE SUPPLIES STORE,-144.47,6501882C033,EUR,Debit,8,2024,Education,School Supplies,False
2024-08-27,BOOKSTORE PURCHASE,-733.6,6501882C033,EUR,Debit,8,2024,Leisure,Books,False
2024-08-27,INSTANT BANK TRANSFER,-719.07,7712045M033,EUR,Debit,8,2024,Financial,Transfer,False
2024-08-28,BOOKSTORE PURCHASE,-443.18,4829137M033,EUR,Debit,8,2024,Leisure,Books,False
2024-08-28,HOME DECOR SHOP,-646.29,4829137M033,EUR,Debit,8,2024,Shopping,Home Decor,False
2024-08-28,SPORT CLUB PAYMENT,-153.41,7712045M033,EUR,Debit,8,2024,Leisure,Sport,False
2024-08-28,EDF ELECTRICITY BILL,-192.16,7712045M033,EUR,Debit,8,2024,Housing,Electricity,False
2024-08-28,LOCAL PHARMACY,-401.54,7712045M033,EUR,Debit,8,2024,Health,Pharmacy,False
2024-08-28,ORANGE INTERNET SUBSCRIPTION,-426.9,7712045M033,EUR,Debit,8,2024,Housing,Internet,False
2024-08-28,HOME DECOR SHOP,-352.9,7712045M033,EUR,Debit,8,2024,Shopping,Home Decor,False
2024-09-01,HEALTH INSURANCE REFUND,4310.39,6501882C033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-01,OFFICE SUPPLIES STORE,-107.38,6501882C033,EUR,Debit,9,2024,Education,School Supplies,False
2024-09-01,HEALTH INSURANCE REFUND,3287.04,6501882C033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-02,TRANSFER TO SAVINGS ACCOUNT,-344.71,4829137M033,EUR,Debit,9,2024,Financial,Savings,False
2024-09-02,HEALTH INSURANCE REFUND,3174.33,4829137M033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-02,CITY METRO PASS,-644.31,4829137M033,EUR,Debit,9,2024,Transport,Metro,False
2024-09-02,COFFEE SHOP,-452.22,4829137M033,EUR,Debit,9,2024,Food,Coffee,False
2024-09-02,LOCAL BAKERY,-127.02,7712045M033,EUR,Debit,9,2024,Food,Bakery,False
2024-09-02,CLOTHING STORE,-589.92,7712045M033,EUR,Debit,9,2024,Shopping,Clothes,False
2024-09-03,BOOKSTORE PURCHASE,-739.4,4829137M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-03,TAX REFUND,2918.8,6501882C033,EUR,Credit,9,2024,Income,Tax Refund,False
2024-09-03,DOCTOR APPOINTMENT,-427.45,6501882C033,EUR,Debit,9,2024,Health,Doctor,False
2024-09-03,LOCAL PHARMACY,-835.98,7712045M033,EUR,Debit,9,2024,Health,Pharmacy,False
2024-09-03,CAF FAMILY BENEFIT,218.59,7712045M033,EUR,Credit,9,2024,Income,CAF,False
2024-09-03,HOME REPAIR STORE,-596.65,7712045M033,EUR,Debit,9,2024,Housing,Home Repairs,False
2024-09-04,TRANSFER TO SAVINGS ACCOUNT,-381.67,4829137M033,EUR,Debit,9,2024,Financial,Savings,False
2024-09-04,SUSHI RESTAURANT,-693.51,4829137M033,EUR,Debit,9,2024,Food,Restaurant,False
2024-09-05,CAF FAMILY BENEFIT,2423.93,6501882C033,EUR,Credit,9,2024,Income,CAF,False
2024-09-05,HOME DECOR SHOP,-816.23,6501882C033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-05,CITY PARKING,-714.57,6501882C033,EUR,Debit,9,2024,Transport,Parking,False
2024-09-05,HEALTH INSURANCE REFUND,2959.89,6501882C033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-05,TAX REFUND,162.46,7712045M033,EUR,Credit,9,2024,Income,Tax Refund,False
2024-09-05,CAF FAMILY BENEFIT,2526.86,7712045M033,EUR,Credit,9,2024,Income,CAF,False
2024-09-05,HOME DECOR SHOP,-635.62,7712045M033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-06,OFFICE SUPPLIES STORE,-12.86,4829137M033,EUR,Debit,9,2024,Education,School Supplies,False
2024-09-06,CITY METRO PASS,-806.14,7712045M033,EUR,Debit,9,2024,Transport,Metro,False
2024-09-07,CLOTHING STORE,-520.39,4829137M033,EUR,Debit,9,2024,Shopping,Clothes,False
2024-09-07,HEALTH INSURANCE REFUND,1165.56,6501882C033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-07,TOTAL ENERGIES FUEL,-527.73,6501882C033,EUR,Debit,9,2024,Transport,Fuel,False
2024-09-07,WATER SUPPLY PAYMENT,-757.93,6501882C033,EUR,Debit,9,2024,Housing,Water,False
2024-09-07,BOOKSTORE PURCHASE,-660.4,7712045M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-07,OFFICE SUPPLIES STORE,-534.01,7712045M033,EUR,Debit,9,2024,Education,School Supplies,False
2024-09-08,TRANSFER TO SAVINGS ACCOUNT,-646.14,4829137M033,EUR,Debit,9,2024,Financial,Savings,False
2024-09-08,SPORT CLUB PAYMENT,-7.09,6501882C033,EUR,Debit,9,2024,Leisure,Sport,False
2024-09-08,MONTHLY BANK FEES,-226.91,6501882C033,EUR,Debit,9,2024,Financial,Bank Fees,False
2024-09-09,INSTANT BANK TRANSFER,-283.27,4829137M033,EUR,Debit,9,2024,Financial,Transfer,False
2024-09-09,BOOKSTORE PURCHASE,-13.98,7712045M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-10,ONLINE TRAINING COURSE,-669.5,6501882C033,EUR,Debit,9,2024,Education,Training,False
2024-09-10,SNCF TRAIN TICKET,-531.67,7712045M033,EUR,Debit,9,2024,Transport,Train,False
2024-09-11,HOME DECOR SHOP,-234.74,4829137M033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-11,BOOKSTORE PURCHASE,-667.07,7712045M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-12,INSTANT BANK TRANSFER,-610.01,4829137M033,EUR,Debit,9,2024,Financial,Transfer,False
2024-09-12,HEALTH INSURANCE REFUND,2566.71,6501882C033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-12,BOOKSTORE PURCHASE,-100.17,7712045M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-13,TAX REFUND,2499.71,4829137M033,EUR,Credit,9,2024,Income,Tax Refund,False
2024-09-13,HOME DECOR SHOP,-429.98,4829137M033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-13,SUSHI RESTAURANT,-438.23,7712045M033,EUR,Debit,9,2024,Food,Restaurant,False
2024-09-13,ONLINE TRAINING COURSE,-462.99,7712045M033,EUR,Debit,9,2024,Education,Training,False
2024-09-14,HOME DECOR SHOP,-746.22,7712045M033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-15,HEALTH INSURANCE REFUND,2962.95,4829137M033,EUR,Credit,9,2024,Health,Insurance Refund,False
2024-09-15,DOCTOR APPOINTMENT,-306.8,7712045M033,EUR,Debit,9,2024,Health,Doctor,False
2024-09-17,ORANGE INTERNET SUBSCRIPTION,-560.71,4829137M033,EUR,Debit,9,2024,Housing,Internet,False
2024-09-17,DOCTOR APPOINTMENT,-438.62,7712045M033,EUR,Debit,9,2024,Health,Doctor,False
2024-09-18,BOOKSTORE PURCHASE,-605.96,4829137M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-18,HOME DECOR SHOP,-770.64,6501882C033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-18,HOME INSURANCE PAYMENT,-631.82,7712045M033,EUR,Debit,9,2024,Housing,Insurance,False
2024-09-18,SPORT CLUB PAYMENT,-329.84,7712045M033,EUR,Debit,9,2024,Leisure,Sport,False
2024-09-19,OFFICE SUPPLIES STORE,-691.31,6501882C033,EUR,Debit,9,2024,Education,School Supplies,False
2024-09-19,SPORT CLUB PAYMENT,-758.05,6501882C033,EUR,Debit,9,2024,Leisure,Sport,False
2024-09-19,BURGER RESTAURANT,-137.86,6501882C033,EUR,Debit,9,2024,Food,Restaurant,False
2024-09-19,CINEMA TICKET,-479.25,7712045M033,EUR,Debit,9,2024,Leisure,Cinema,False
2024-09-19,TAX REFUND,2232.95,7712045M033,EUR,Credit,9,2024,Income,Tax Refund,False
2024-09-19,ANNUAL BONUS PAYMENT,2533.47,7712045M033,EUR,Credit,9,2024,Income,Bonus,False
2024-09-20,LOCAL PHARMACY,-120.04,4829137M033,EUR,Debit,9,2024,Health,Pharmacy,False
2024-09-20,ONLINE TRAINING COURSE,-158.84,6501882C033,EUR,Debit,9,2024,Education,Training,False
2024-09-20,LOCAL PHARMACY,-151.88,6501882C033,EUR,Debit,9,2024,Health,Pharmacy,False
2024-09-20,CARREFOUR MARKET,-789.55,7712045M033,EUR,Debit,9,2024,Food,Groceries,False
2024-09-20,HOME INSURANCE PAYMENT,-546.29,7712045M033,EUR,Debit,9,2024,Housing,Insurance,False
2024-09-21,INSTANT BANK TRANSFER,-111.6,6501882C033,EUR,Debit,9,2024,Financial,Transfer,False
2024-09-21,HIGHWAY TOLL,-706.0,7712045M033,EUR,Debit,9,2024,Transport,Toll,False
2024-09-21,PUBLIC FINANCE PAYMENT,-254.08,7712045M033,EUR,Debit,9,2024,Financial,Taxes,False
2024-09-21,CITY METRO PASS,-331.66,7712045M033,EUR,Debit,9,2024,Transport,Metro,False
2024-09-22,SPORT CLUB PAYMENT,-281.11,6501882C033,EUR,Debit,9,2024,Leisure,Sport,False
2024-09-22,ELECTRONICS STORE,-813.33,7712045M033,EUR,Debit,9,2024,Shopping,Electronics,False
2024-09-22,WATER SUPPLY PAYMENT,-751.24,7712045M033,EUR,Debit,9,2024,Housing,Water,False
2024-09-22,MONTHLY BANK FEES,-815.19,7712045M033,EUR,Debit,9,2024,Financial,Bank Fees,False
2024-09-22,ELECTRONICS STORE,-17.31,7712045M033,EUR,Debit,9,2024,Shopping,Electronics,False
2024-09-23,BOOKING HOTEL,-429.8,7712045M033,EUR,Debit,9,2024,Leisure,Travel,False
2024-09-23,LOCAL BAKERY,-282.99,7712045M033,EUR,Debit,9,2024,Food,Bakery,False
2024-09-24,COFFEE SHOP,-699.1,4829137M033,EUR,Debit,9,2024,Food,Coffee,False
2024-09-24,HOME DECOR SHOP,-261.07,6501882C033,EUR,Debit,9,2024,Shopping,Home Decor,False
2024-09-25,BOOKSTORE PURCHASE,-785.94,4829137M033,EUR,Debit,9,2024,Leisure,Books,False
2024-09-25,SPORT CLUB PAYMENT,-380.22,6501882C033,EUR,Debit,9,2024,Leisure,Sport,False
2024-09-25,COFFEE SHOP,-37.24,6501882C033,EUR,Debit,9,2024,Food,Coffee,False
2024-09-25,SPOTIFY PREMIUM,-251.66,7712045M033,EUR,Debit,9,2024,Leisure,Streaming,False
2024-09-26,DECATHLON PURCHASE,-391.85,4829137M033,EUR,Debit,9,2024,Shopping,Clothes,False
2024-09-26,OFFICE SUPPLIES STORE,-702.54,4829137M033,EUR,Debit,9,2024,Education,School Supplies,False
2024-09-26,FREELANCE PROJECT PAYMENT,3742.98,4829137M033,EUR,Credit,9,2024,Income,Freelance,False
2024-09-26,ORANGE INTERNET SUBSCRIPTION,-390.12,4829137M033,EUR,Debit,9,2024,Housing,Internet,False
2024-09-26,DOCTOR APPOINTMENT,-156.61,6501882C033,EUR,Debit,9,2024,Health,Doctor,False
2024-09-26,MONTHLY SALARY,1238.05,7712045M033,EUR,Credit,9,2024,Income,Salary,False
2024-09-26,ONLINE TRAINING COURSE,-443.95,7712045M033,EUR,Debit,9,2024,Education,Training,False
2024-09-27,INSTANT BANK TRANSFER,-128.91,4829137M033,EUR,Debit,9,2024,Financial,Transfer,False
2024-09-27,WATER SUPPLY PAYMENT,-326.06,6501882C033,EUR,Debit,9,2024,Housing,Water,False
2024-09-27,CITY PARKING,-177.13,7712045M033,EUR,Debit,9,2024,Transport,Parking,False
2024-09-28,NETFLIX SUBSCRIPTION,-694.65,4829137M033,EUR,Debit,9,2024,Leisure,Streaming,False
2024-09-28,AIRBNB RESERVATION,-770.07,6501882C033,EUR,Debit,9,2024,Leisure,Travel,False
2024-09-28,ELECTRONICS STORE,-564.29,6501882C033,EUR,Debit,9,2024,Shopping,Electronics,False
2024-10-01,SPORT CLUB PAYMENT,-754.43,4829137M033,EUR,Debit,10,2024,Leisure,Sport,False
2024-10-01,CITY PARKING,-114.98,4829137M033,EUR,Debit,10,2024,Transport,Parking,False
2024-10-01,SPORT CLUB PAYMENT,-440.48,6501882C033,EUR,Debit,10,2024,Leisure,Sport,False
2024-10-03,ONLINE TRAINING COURSE,-143.27,4829137M033,EUR,Debit,10,2024,Education,Training,False
2024-10-03,LOCAL BAKERY,-508.26,4829137M033,EUR,Debit,10,2024,Food,Bakery,False
2024-10-03,BOOKING HOTEL,-829.37,6501882C033,EUR,Debit,10,2024,Leisure,Travel,False
2024-10-03,HIGHWAY TOLL,-627.18,6501882C033,EUR,Debit,10,2024,Transport,Toll,False
2024-10-03,TRANSFER TO SAVINGS ACCOUNT,-101.48,6501882C033,EUR,Debit,10,2024,Financial,Savings,False
2024-10-03,BOOKING HOTEL,-104.54,6501882C033,EUR,Debit,10,2024,Leisure,Travel,False
2024-10-05,CITY METRO PASS,-309.84,7712045M033,EUR,Debit,10,2024,Transport,Metro,False
2024-10-06,OFFICE SUPPLIES STORE,-182.15,4829137M033,EUR,Debit,10,2024,Education,School Supplies,False
2024-10-06,CARREFOUR MARKET,-221.75,4829137M033,EUR,Debit,10,2024,Food,Groceries,False
2024-10-07,SPOTIFY PREMIUM,-194.67,6501882C033,EUR,Debit,10,2024,Leisure,Streaming,False
2024-10-08,HOME DECOR SHOP,-576.35,6501882C033,EUR,Debit,10,2024,Shopping,Home Decor,False
2024-10-08,CITY PARKING,-201.93,6501882C033,EUR,Debit,10,2024,Transport,Parking,False
2024-10-08,DOCTOR APPOINTMENT,-174.74,6501882C033,EUR,Debit,10,2024,Health,Doctor,False
2024-10-09,OFFICE SUPPLIES STORE,-710.14,4829137M033,EUR,Debit,10,2024,Education,School Supplies,False
2024-10-09,SUSHI RESTAURANT,-561.72,4829137M033,EUR,Debit,10,2024,Food,Restaurant,False
2024-10-11,ONLINE TRAINING COURSE,-429.18,6501882C033,EUR,Debit,10,2024,Education,Training,False
2024-10-12,CINEMA TICKET,-406.64,6501882C033,EUR,Debit,10,2024,Leisure,Cinema,False
2024-10-12,TRANSFER TO SAVINGS ACCOUNT,-721.26,6501882C033,EUR,Debit,10,2024,Financial,Savings,False
2024-10-12,DECATHLON PURCHASE,-225.84,7712045M033,EUR,Debit,10,2024,Shopping,Clothes,False
2024-10-13,OFFICE SUPPLIES STORE,-322.03,4829137M033,EUR,Debit,10,2024,Education,School Supplies,False
2024-10-13,BOOKSTORE PURCHASE,-440.61,4829137M033,EUR,Debit,10,2024,Leisure,Books,False
2024-10-13,LOCAL PHARMACY,-570.2,6501882C033,EUR,Debit,10,2024,Health,Pharmacy,False
2024-10-13,TAX REFUND,2362.94,7712045M033,EUR,Credit,10,2024,Income,Tax Refund,False
2024-10-13,LOCAL PHARMACY,-658.74,7712045M033,EUR,Debit,10,2024,Health,Pharmacy,False
2024-10-13,HOME INSURANCE PAYMENT,-616.65,7712045M033,EUR,Debit,10,2024,Housing,Insurance,False
2024-10-14,LOCAL BAKERY,-562.96,4829137M033,EUR,Debit,10,2024,Food,Bakery,False
2024-10-14,HIGHWAY TOLL,-551.23,4829137M033,EUR,Debit,10,2024,Transport,Toll,False
2024-10-14,PUBLIC FINANCE PAYMENT,-224.16,6501882C033,EUR,Debit,10,2024,Financial,Taxes,False
2024-10-14,ELECTRONICS STORE,-593.9,7712045M033,EUR,Debit,10,2024,Shopping,Electronics,False
2024-10-15,HIGHWAY TOLL,-331.71,4829137M033,EUR,Debit,10,2024,Transport,Toll,False
2024-10-15,MONTHLY BANK FEES,-817.17,6501882C033,EUR,Debit,10,2024,Financial,Bank Fees,False
2024-10-16,CINEMA TICKET,-574.92,4829137M033,EUR,Debit,10,2024,Leisure,Cinema,False
2024-10-16,DOCTOR APPOINTMENT,-383.48,4829137M033,EUR,Debit,10,2024,Health,Doctor,False
2024-10-16,MONTHLY BANK FEES,-476.55,7712045M033,EUR,Debit,10,2024,Financial,Bank Fees,False
2024-10-17,INTERMARCHE,-552.9,7712045M033,EUR,Debit,10,2024,Food,Groceries,False
2024-10-18,HOME INSURANCE PAYMENT,-618.04,6501882C033,EUR,Debit,10,2024,Housing,Insurance,False
2024-10-18,TOTAL ENERGIES FUEL,-509.75,7712045M033,EUR,Debit,10,2024,Transport,Fuel,False
2024-10-18,HOME DECOR SHOP,-224.32,7712045M033,EUR,Debit,10,2024,Shopping,Home Decor,False
2024-10-18,CLOTHING STORE,-470.63,7712045M033,EUR,Debit,10,2024,Shopping,Clothes,False
2024-10-19,ANNUAL BONUS PAYMENT,619.09,4829137M033,EUR,Credit,10,2024,Income,Bonus,False
2024-10-19,SUSHI RESTAURANT,-437.21,4829137M033,EUR,Debit,10,2024,Food,Restaurant,False
2024-10-19,HEALTH INSURANCE REFUND,4348.95,6501882C033,EUR,Credit,10,2024,Health,Insurance Refund,False
2024-10-20,MONTHLY BANK FEES,-706.32,4829137M033,EUR,Debit,10,2024,Financial,Bank Fees,False
2024-10-20,OFFICE SUPPLIES STORE,-703.06,7712045M033,EUR,Debit,10,2024,Education,School Supplies,False
2024-10-20,EDF ELECTRICITY BILL,-766.66,7712045M033,EUR,Debit,10,2024,Housing,Electricity,False
2024-10-20,MONTHLY SALARY,2148.93,7712045M033,EUR,Credit,10,2024,Income,Salary,False
2024-10-20,BOOKSTORE PURCHASE,-31.47,7712045M033,EUR,Debit,10,2024,Leisure,Books,False
2024-10-21,BOOKSTORE PURCHASE,-139.15,7712045M033,EUR,Debit,10,2024,Leisure,Books,False
2024-10-22,DOCTOR APPOINTMENT,-81.78,6501882C033,EUR,Debit,10,2024,Health,Doctor,False
2024-10-22,TAX REFUND,464.7,7712045M033,EUR,Credit,10,2024,Income,Tax Refund,False
2024-10-22,HOME DECOR SHOP,-521.26,7712045M033,EUR,Debit,10,2024,Shopping,Home Decor,False
2024-10-22,OFFICE SUPPLIES STORE,-524.07,7712045M033,EUR,Debit,10,2024,Education,School Supplies,False
2024-10-23,CONSULTING INCOME,1492.12,4829137M033,EUR,Credit,10,2024,Income,Salary,False
2024-10-24,BOOKSTORE PURCHASE,-747.1,4829137M033,EUR,Debit,10,2024,Leisure,Books,False
2024-10-24,HIGHWAY TOLL,-157.82,6501882C033,EUR,Debit,10,2024,Transport,Toll,False
2024-10-24,ELECTRONICS STORE,-7.63,7712045M033,EUR,Debit,10,2024,Shopping,Electronics,False
2024-10-25,SPORT CLUB PAYMENT,-418.71,6501882C033,EUR,Debit,10,2024,Leisure,Sport,False
2024-10-25,ORANGE INTERNET SUBSCRIPTION,-218.58,7712045M033,EUR,Debit,10,2024,Housing,Internet,False
2024-10-26,CITY PARKING,-299.89,7712045M033,EUR,Debit,10,2024,Transport,Parking,False
2024-10-26,INTERMARCHE,-197.62,7712045M033,EUR,Debit,10,2024,Food,Groceries,False
2024-10-26,CARREFOUR MARKET,-433.57,7712045M033,EUR,Debit,10,2024,Food,Groceries,False
2024-10-27,HOME INSURANCE PAYMENT,-745.07,6501882C033,EUR,Debit,10,2024,Housing,Insurance,False
2024-10-27,BOOKSTORE PURCHASE,-804.02,7712045M033,EUR,Debit,10,2024,Leisure,Books,False
2024-10-28,HIGHWAY TOLL,-301.9,4829137M033,EUR,Debit,10,2024,Transport,Toll,False
2024-10-28,COFFEE SHOP,-12.07,7712045M033,EUR,Debit,10,2024,Food,Coffee,False
2024-11-01,PUBLIC FINANCE PAYMENT,-158.75,4829137M033,EUR,Debit,11,2024,Financial,Taxes,False
2024-11-01,LOCAL BAKERY,-400.41,7712045M033,EUR,Debit,11,2024,Food,Bakery,False
2024-11-01,INSTANT BANK TRANSFER,-162.06,7712045M033,EUR,Debit,11,2024,Financial,Transfer,False
2024-11-02,CAF FAMILY BENEFIT,3122.92,4829137M033,EUR,Credit,11,2024,Income,CAF,False
2024-11-02,INSTANT BANK TRANSFER,-593.3,7712045M033,EUR,Debit,11,2024,Financial,Transfer,False
2024-11-02,CITY PARKING,-212.35,7712045M033,EUR,Debit,11,2024,Transport,Parking,False
2024-11-03,SPORT CLUB PAYMENT,-722.02,4829137M033,EUR,Debit,11,2024,Leisure,Sport,False
2024-11-03,BOOKSTORE PURCHASE,-274.63,6501882C033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-03,CINEMA TICKET,-446.15,6501882C033,EUR,Debit,11,2024,Leisure,Cinema,False
2024-11-03,ONLINE TRAINING COURSE,-709.78,6501882C033,EUR,Debit,11,2024,Education,Training,False
2024-11-03,BOOKSTORE PURCHASE,-162.24,7712045M033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-04,CITY METRO PASS,-713.61,4829137M033,EUR,Debit,11,2024,Transport,Metro,False
2024-11-04,BOOKSTORE PURCHASE,-19.8,4829137M033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-04,EDF ELECTRICITY BILL,-339.3,4829137M033,EUR,Debit,11,2024,Housing,Electricity,False
2024-11-04,INTERMARCHE,-21.74,7712045M033,EUR,Debit,11,2024,Food,Groceries,False
2024-11-05,LOCAL PHARMACY,-638.39,4829137M033,EUR,Debit,11,2024,Health,Pharmacy,False
2024-11-05,ONLINE TRAINING COURSE,-225.3,4829137M033,EUR,Debit,11,2024,Education,Training,False
2024-11-05,TOTAL ENERGIES FUEL,-306.37,7712045M033,EUR,Debit,11,2024,Transport,Fuel,False
2024-11-06,OFFICE SUPPLIES STORE,-163.74,6501882C033,EUR,Debit,11,2024,Education,School Supplies,False
2024-11-06,SPORT CLUB PAYMENT,-750.75,6501882C033,EUR,Debit,11,2024,Leisure,Sport,False
2024-11-06,PUBLIC FINANCE PAYMENT,-795.97,7712045M033,EUR,Debit,11,2024,Financial,Taxes,False
2024-11-07,NETFLIX SUBSCRIPTION,-425.46,4829137M033,EUR,Debit,11,2024,Leisure,Streaming,False
2024-11-07,ANNUAL BONUS PAYMENT,3937.04,6501882C033,EUR,Credit,11,2024,Income,Bonus,False
2024-11-07,CITY PARKING,-444.4,7712045M033,EUR,Debit,11,2024,Transport,Parking,False
2024-11-08,HOME REPAIR STORE,-265.04,4829137M033,EUR,Debit,11,2024,Housing,Home Repairs,False
2024-11-08,HIGHWAY TOLL,-88.74,6501882C033,EUR,Debit,11,2024,Transport,Toll,False
2024-11-08,LOCAL BAKERY,-257.38,6501882C033,EUR,Debit,11,2024,Food,Bakery,False
2024-11-08,BOOKSTORE PURCHASE,-410.96,7712045M033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-08,MONTHLY BANK FEES,-655.87,7712045M033,EUR,Debit,11,2024,Financial,Bank Fees,False
2024-11-09,WATER SUPPLY PAYMENT,-522.02,4829137M033,EUR,Debit,11,2024,Housing,Water,False
2024-11-09,BOOKSTORE PURCHASE,-623.34,6501882C033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-09,ELECTRONICS STORE,-700.63,6501882C033,EUR,Debit,11,2024,Shopping,Electronics,False
2024-11-09,ORANGE INTERNET SUBSCRIPTION,-312.82,7712045M033,EUR,Debit,11,2024,Housing,Internet,False
2024-11-11,EDF ELECTRICITY BILL,-196.3,4829137M033,EUR,Debit,11,2024,Housing,Electricity,False
2024-11-11,INSTANT BANK TRANSFER,-468.92,6501882C033,EUR,Debit,11,2024,Financial,Transfer,False
2024-11-11,SPORT CLUB PAYMENT,-702.75,6501882C033,EUR,Debit,11,2024,Leisure,Sport,False
2024-11-11,TOTAL ENERGIES FUEL,-539.07,7712045M033,EUR,Debit,11,2024,Transport,Fuel,False
2024-11-11,COFFEE SHOP,-584.0,7712045M033,EUR,Debit,11,2024,Food,Coffee,False
2024-11-11,ONLINE TRAINING COURSE,-416.2,7712045M033,EUR,Debit,11,2024,Education,Training,False
2024-11-13,CINEMA TICKET,-573.97,4829137M033,EUR,Debit,11,2024,Leisure,Cinema,False
2024-11-13,HOME DECOR SHOP,-312.22,4829137M033,EUR,Debit,11,2024,Shopping,Home Decor,False
2024-11-13,BOOKSTORE PURCHASE,-756.52,4829137M033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-13,HEALTH INSURANCE REFUND,2743.96,4829137M033,EUR,Credit,11,2024,Health,Insurance Refund,False
2024-11-13,ORANGE INTERNET SUBSCRIPTION,-25.33,4829137M033,EUR,Debit,11,2024,Housing,Internet,False
2024-11-13,LOCAL PHARMACY,-382.03,6501882C033,EUR,Debit,11,2024,Health,Pharmacy,False
2024-11-13,ANNUAL BONUS PAYMENT,2651.9,7712045M033,EUR,Credit,11,2024,Income,Bonus,False
2024-11-14,PUBLIC FINANCE PAYMENT,-10.74,7712045M033,EUR,Debit,11,2024,Financial,Taxes,False
2024-11-14,AIRBNB RESERVATION,-750.19,7712045M033,EUR,Debit,11,2024,Leisure,Travel,False
2024-11-14,ELECTRONICS STORE,-225.74,7712045M033,EUR,Debit,11,2024,Shopping,Electronics,False
2024-11-15,COFFEE SHOP,-594.41,4829137M033,EUR,Debit,11,2024,Food,Coffee,False
2024-11-15,ONLINE TRAINING COURSE,-452.87,6501882C033,EUR,Debit,11,2024,Education,Training,False
2024-11-15,BURGER RESTAURANT,-96.47,7712045M033,EUR,Debit,11,2024,Food,Restaurant,False
2024-11-15,OFFICE SUPPLIES STORE,-685.28,7712045M033,EUR,Debit,11,2024,Education,School Supplies,False
2024-11-16,COFFEE SHOP,-152.59,4829137M033,EUR,Debit,11,2024,Food,Coffee,False
2024-11-16,BOOKSTORE PURCHASE,-446.89,6501882C033,EUR,Debit,11,2024,Leisure,Books,False
2024-11-16,ANNUAL BONUS PAYMENT,720.54,7712045M033,EUR,Credit,11,2024,Income,Bonus,False
2024-11-17,LOCAL PHARMACY,-636.47,4829137M033,EUR,Debit,11,2024,Health,Pharmacy,False
2024-11-17,PAYROLL TRANSFER,2701.14,6501882C033,EUR,Credit,11,2024,Income,Salary,False
2024-11-18,TAX REFUND,2178.52,4829137M033,EUR,Credit,11,2024,Income,Tax Refund,False
2024-11-18,TOTAL ENERGIES FUEL,-684.06,4829137M033,EUR,Debit,11,2024,Transport,Fuel,False
2024-11-18,LOCAL BAKERY,-257.13,4829137M033,EUR,Debit,11,2024,Food,Bakery,False
2024-11-18,INSTANT BANK TRANSFER,-308.73,4829137M033,EUR,Debit,11,2024,Financial,Transfer,False
2024-11-18,SPORT CLUB PAYMENT,-828.81,4829137M033,EUR,Debit,11,2024,Leisure,Sport,False
2024-11-18,HIGHWAY TOLL,-475.98,6501882C033,EUR,Debit,11,2024,Transport,Toll,False
2024-11-18,COFFEE SHOP,-559.93,6501882C033,EUR,Debit,11,2024,Food,Coffee,False
2024-11-18,HIGHWAY TOLL,-320.68,6501882C033,EUR,Debit,11,2024,Transport,Toll,False
2024-11-18,HEALTH INSURANCE REFUND,3595.61,7712045M033,EUR,Credit,11,2024,Health,Insurance Refund,False
2024-11-18,DOCTOR APPOINTMENT,-601.51,7712045M033,EUR,Debit,11,2024,Health,Doctor,False
2024-11-19,LOCAL PHARMACY,-486.98,4829137M033,EUR,Debit,11,2024,Health,Pharmacy,False
2024-11-19,ORANGE INTERNET SUBSCRIPTION,-86.64,6501882C033,EUR,Debit,11,2024,Housing,Internet,False
2024-11-19,HOME DECOR SHOP,-652.04,6501882C033,EUR,Debit,11,2024,Shopping,Home Decor,False
2024-11-20,LOCAL BAKERY,-231.19,4829137M033,EUR,Debit,11,2024,Food,Bakery,False
